order_id_new,order_try_id_new,calc_created,metered_price,upfront_price,distance,duration,gps_confidence,entered_by,b_state,dest_change_number,prediction_price_type,predicted_distance,predicted_duration,change_reason_pricing,ticket_id_new,order_state,order_try_state,overpaid_ride_ticket,fraud_score,calc_date,calc_time,hour,time_block,pct_diff,price_deviation_flag
920,920,2020-02-10 18:56:16,16755.24,14500.0,11992,2435,1,client,finished,1,upfront,10857.0,1687.0,,2396,finished,finished,0,,2020-02-10,18:56:16,18,C,-13.459908661409811,False
970,970,2020-02-11 11:23:59,6000.0,6000.0,0,4,1,client,finished,1,upfront,1944.0,424.0,,2545,finished,finished,0,,2020-02-11,11:23:59,11,B,0.0,False
1486,1486,2020-02-15 21:54:51,35671.54,396000.0,12614,2301,1,client,finished,1,upfront,137263.0,10546.0,,3059,finished,finished,0,,2020-02-15,21:54:51,21,D,1010.1286908274776,True
429,429,2020-02-06 14:38:50,17632.13,12500.0,8874,3987,1,client,finished,1,upfront,8206.0,1664.0,,3286,finished,finished,0,,2020-02-06,14:38:50,14,C,-29.106693292302182,True
1161,1161,2020-02-13 13:56:36,5.05,4.8,3819,412,1,client,finished,1,upfront,3488.0,409.0,,2717,finished,finished,0,,2020-02-13,13:56:36,13,C,-4.9504950495049505,False
1001,1001,2020-02-11 19:22:18,6000.0,12000.0,897,327,1,client,finished,1,upfront,8369.0,1630.0,,3463,finished,finished,0,,2020-02-11,19:22:18,19,D,100.0,True
2895,2895,2020-02-29 20:04:50,2.5,2.5,1547,214,1,client,finished,1,upfront,1638.0,315.0,,4691,finished,finished,0,-1768.0,2020-02-29,20:04:50,20,D,0.0,False
3147,3147,2020-03-03 22:50:28,3.35,3.9,3872,397,1,client,finished,1,upfront,3877.0,612.0,,127,finished,finished,0,3.0,2020-03-03,22:50:28,22,D,16.417910447761187,False
2888,2888,2020-02-29 18:57:46,2.0,4.7,227,114,1,client,finished,1,upfront,7871.0,760.0,,4688,finished,finished,0,-466.0,2020-02-29,18:57:46,18,C,135.0,True
3223,3223,2020-03-05 02:21:23,6.36,4.8,11084,1055,1,client,finished,1,upfront,8602.0,637.0,,275,finished,finished,0,-176.0,2020-03-05,02:21:23,2,A,-24.52830188679246,True
3824,3824,2020-03-10 21:19:27,4.77,4.9,6762,483,1,client,finished,1,upfront,6725.0,524.0,,889,finished,finished,0,-378.0,2020-03-10,21:19:27,21,D,2.725366876310289,False
295,295,2020-02-04 21:21:13,4008.48,7000.0,5305,1095,0,client,finished,2,upfront,10582.0,1328.0,,1695,finished,finished,0,,2020-02-04,21:21:13,21,D,74.62978485610505,True
1167,1167,2020-02-13 15:20:28,7204.96,14000.0,4142,722,1,client,finished,1,upfront,9257.0,1496.0,,2690,finished,finished,0,,2020-02-13,15:20:28,15,C,94.3105860407275,True
230,230,2020-02-04 09:32:16,7.19,4.3,8742,1125,1,client,finished,1,upfront,4599.0,636.0,,2460,finished,finished,0,-72.0,2020-02-04,09:32:16,9,B,-40.19471488178026,True
886,886,2020-02-10 10:38:31,5.91,5.3,5784,1106,1,client,finished,1,upfront,5772.0,847.0,,2334,finished,finished,0,,2020-02-10,10:38:31,10,B,-10.321489001692052,False
1293,1293,2020-02-14 17:20:56,6909.96,6500.0,3989,992,1,client,finished,1,upfront,4203.0,793.0,,2899,finished,finished,0,,2020-02-14,17:20:56,17,C,-5.932885284430012,False
1765,1765,2020-02-19 04:05:23,5.04,5.2,6731,598,1,client,finished,1,upfront,6960.0,626.0,,3384,finished,finished,0,,2020-02-19,04:05:23,4,A,3.174603174603177,False
1974,1974,2020-02-21 08:00:58,2.5,2.5,1562,377,1,client,finished,1,upfront,1799.0,421.0,,3610,finished,finished,0,-452.0,2020-02-21,08:00:58,8,B,0.0,False
1804,1804,2020-02-19 13:42:40,5.46,4.4,7018,1364,1,client,finished,1,upfront,6691.0,831.0,,3417,finished,finished,0,3.0,2020-02-19,13:42:40,13,C,-19.413919413919405,False
1785,1785,2020-02-19 09:00:57,3.79,5.7,4241,515,1,client,finished,1,upfront,7074.0,812.0,,3397,finished,finished,0,,2020-02-19,09:00:57,9,B,50.3957783641161,True
2561,2561,2020-02-26 16:28:05,6.89,6.1,8115,1109,1,client,finished,1,upfront,6990.0,984.0,,4351,finished,finished,0,,2020-02-26,16:28:05,16,C,-11.46589259796807,False
4015,4015,2020-03-12 18:02:41,4.84,3.9,4514,889,1,client,finished,1,upfront,3774.0,616.0,,1102,finished,finished,0,,2020-03-12,18:02:41,18,C,-19.421487603305785,False
3637,3637,2020-03-08 21:42:52,26.08,22.0,48535,4850,1,client,finished,1,upfront,47553.0,2683.0,,658,finished,finished,0,-430.0,2020-03-08,21:42:52,21,D,-15.6441717791411,False
3467,3467,2020-03-07 06:51:41,5.1,4.2,4698,634,1,client,finished,1,upfront,3784.0,490.0,,444,finished,finished,0,-1534.0,2020-03-07,06:51:41,6,A,-17.647058823529402,False
3998,3998,2020-03-12 14:47:57,7.57,9.4,4994,652,1,client,finished,1,upfront,6402.0,838.0,,1076,finished,finished,0,-95.0,2020-03-12,14:47:57,14,C,24.17437252311757,True
3667,3667,2020-03-09 08:57:10,6.11,5.4,7242,942,1,client,finished,1,upfront,6350.0,804.0,,688,finished,finished,0,,2020-03-09,08:57:10,8,B,-11.620294599018003,False
3902,3902,2020-03-11 15:58:26,9.56,5.7,6721,1028,1,client,finished,1,upfront,2549.0,771.0,,1028,finished,finished,0,-1244.0,2020-03-11,15:58:26,15,C,-40.37656903765691,True
3887,3887,2020-03-11 13:38:39,19.29,14.3,33292,1861,1,client,finished,1,upfront,21111.0,1900.0,,1265,finished,finished,0,-346.0,2020-03-11,13:38:39,13,C,-25.868325557283562,True
2993,2993,2020-03-01 19:43:59,4.35,4.4,4389,427,1,client,finished,1,upfront,4364.0,455.0,,4809,finished,finished,0,0.0,2020-03-01,19:43:59,19,D,1.1494252873563382,False
3474,3474,2020-03-07 08:21:48,5.98,6.7,8725,638,1,client,finished,1,upfront,8491.0,968.0,,452,finished,finished,0,-1136.0,2020-03-07,08:21:48,8,B,12.04013377926421,False
3576,3575,2020-03-08 03:53:24,3.74,4.0,2480,786,1,client,finished,2,upfront,4614.0,529.0,,681,finished,finished,0,-730.0,2020-03-08,03:53:24,3,A,6.951871657754005,False
3828,3828,2020-03-10 22:53:10,2.49,2.0,2487,561,1,client,finished,1,upfront,2156.0,309.0,,885,finished,finished,0,-264.0,2020-03-10,22:53:10,22,D,-19.678714859437758,False
3363,3363,2020-03-06 13:53:42,2.6,2.6,1768,371,1,client,finished,1,upfront,1756.0,369.0,,349,finished,finished,0,-204.0,2020-03-06,13:53:42,13,C,0.0,False
1870,1870,2020-02-20 08:34:06,4.17,4.5,4650,596,1,client,finished,1,upfront,4856.0,705.0,,3540,finished,finished,0,,2020-02-20,08:34:06,8,B,7.913669064748204,False
149,150,2020-02-03 11:18:58,17752.64,22500.0,13300,1875,1,client,finished,1,upfront,17393.0,1466.0,,1512,finished,finished,0,,2020-02-03,11:18:58,11,B,26.741712781873574,True
2738,2738,2020-02-28 16:41:11,5.62,4.6,6351,893,1,client,finished,1,upfront,4509.0,795.0,,4609,finished,finished,0,-770.0,2020-02-28,16:41:11,16,C,-18.149466192170827,False
3433,3433,2020-03-06 23:34:35,3.54,4.1,4089,440,1,client,finished,1,upfront,4190.0,650.0,,415,finished,finished,0,-564.0,2020-03-06,23:34:35,23,D,15.81920903954801,False
2760,2761,2020-02-28 19:49:04,21.85,18.8,42266,3678,1,driver,finished,2,upfront,39462.0,2484.0,,4909,finished,finished,0,-100.0,2020-02-28,19:49:04,19,D,-13.958810068649887,False
3895,3895,2020-03-11 15:05:18,6.31,5.7,6965,1065,1,client,finished,1,upfront,5980.0,974.0,,953,finished,finished,0,-1020.0,2020-03-11,15:05:18,15,C,-9.66719492868462,False
3372,3372,2020-03-06 15:15:26,13.75,10.6,12099,3203,1,client,finished,1,upfront,11900.0,1974.0,,351,finished,finished,0,,2020-03-06,15:15:26,15,C,-22.909090909090914,True
356,356,2020-02-05 16:12:07,113848.46,13500.0,69921,6113,0,client,finished,1,upfront,9645.0,1764.0,,1778,finished,finished,1,,2020-02-05,16:12:07,16,C,-88.14213209383772,True
583,583,2020-02-07 21:50:43,14730.48,13500.0,10174,2224,1,client,finished,1,upfront,10642.0,1222.0,,2010,finished,finished,0,,2020-02-07,21:50:43,21,D,-8.353291949753162,False
650,650,2020-02-08 11:53:12,14145.48,11000.0,9410,2278,1,client,finished,1,upfront,8055.0,1290.0,,2066,finished,finished,0,,2020-02-08,11:53:12,11,B,-22.236643790101144,True
623,623,2020-02-08 03:37:24,11.33,9.3,23606,1368,1,client,finished,1,upfront,18267.0,1285.0,,2034,finished,finished,0,-264.0,2020-02-08,03:37:24,3,A,-17.917034421888786,False
480,480,2020-02-06 23:10:00,12.77,10.3,20902,1324,1,client,finished,1,upfront,15440.0,1228.0,,1899,finished,finished,0,-222.0,2020-02-06,23:10:00,23,D,-19.34220830070477,False
836,836,2020-02-09 22:23:53,11422.74,9500.0,7990,1490,1,client,finished,1,upfront,7222.0,914.0,,2276,finished,finished,0,,2020-02-09,22:23:53,22,D,-16.832563815686953,False
824,824,2020-02-09 19:38:01,4.46,3.6,5185,623,1,client,finished,1,upfront,3569.0,543.0,,2262,finished,finished,0,,2020-02-09,19:38:01,19,D,-19.28251121076233,False
885,885,2020-02-10 11:09:10,16464.23,15500.0,12374,1662,0,client,finished,1,upfront,11430.0,1597.0,,2418,finished,finished,0,,2020-02-10,11:09:10,11,B,-5.856514395146324,False
899,899,2020-02-10 14:14:48,12.43,6.6,20540,1249,1,client,finished,1,upfront,10055.0,662.0,,2355,finished,finished,0,-214.0,2020-02-10,14:14:48,14,C,-46.902654867256636,True
1195,1195,2020-02-13 20:47:44,16917.0,11000.0,11409,2808,1,client,finished,1,upfront,8752.0,953.0,,2720,finished,finished,0,,2020-02-13,20:47:44,20,D,-34.976650706390025,True
1227,1227,2020-02-14 06:24:36,2.0,2.1,41,31,1,client,finished,1,upfront,2504.0,350.0,,2747,finished,finished,0,-33.0,2020-02-14,06:24:36,6,A,5.000000000000004,False
1298,1298,2020-02-14 17:40:14,3.65,3.6,3313,368,1,client,finished,1,upfront,3224.0,370.0,,2807,finished,finished,0,-738.0,2020-02-14,17:40:14,17,C,-1.3698630136986254,False
1327,1327,2020-02-14 20:32:21,4.34,4.4,6936,726,1,client,finished,1,upfront,6898.0,778.0,,2828,finished,finished,0,-200.0,2020-02-14,20:32:21,20,D,1.3824884792626844,False
1783,1783,2020-02-19 08:46:54,7.15,7.4,9232,1029,1,client,finished,1,upfront,9031.0,1151.0,,3413,finished,finished,0,,2020-02-19,08:46:54,8,B,3.4965034965034962,False
415,415,2020-02-06 07:23:37,5.06,5.1,6451,654,1,client,finished,1,upfront,6457.0,671.0,,1821,finished,finished,0,-1132.0,2020-02-06,07:23:37,7,B,0.7905138339920956,False
35,35,2020-02-02 09:08:25,24690.6,24000.0,13551,3753,1,client,finished,1,upfront,15823.0,1972.0,,1389,finished,finished,0,,2020-02-02,09:08:25,9,B,-2.7970158683871538,False
378,378,2020-02-05 18:22:01,6.55,5.3,5937,927,1,client,finished,1,upfront,4858.0,684.0,,1792,finished,finished,0,-870.0,2020-02-05,18:22:01,18,C,-19.083969465648856,False
89,89,2020-02-02 16:43:08,7.88,8.1,10931,1033,1,client,finished,1,upfront,10890.0,1123.0,,1445,finished,finished,0,,2020-02-02,16:43:08,16,C,2.7918781725888295,False
351,351,2020-02-05 14:06:14,3.94,4.3,4644,507,1,client,finished,1,upfront,4654.0,658.0,,1845,finished,finished,0,,2020-02-05,14:06:14,14,C,9.137055837563448,False
812,812,2020-02-09 16:41:40,6.29,5.8,10242,1182,1,client,finished,1,upfront,9146.0,1138.0,,2273,finished,finished,0,0.0,2020-02-09,16:41:40,16,C,-7.790143084260735,False
1084,1084,2020-02-12 16:15:58,11.78,10.1,12587,1518,1,client,finished,1,upfront,12274.0,1699.0,,2638,finished,finished,0,-452.0,2020-02-12,16:15:58,16,C,-14.26146010186757,False
68,68,2020-02-02 14:11:51,9641.28,9000.0,6624,1191,1,client,finished,1,upfront,6527.0,983.0,,2496,finished,finished,0,,2020-02-02,14:11:51,14,C,-6.651398984367226,False
1367,1367,2020-02-15 00:05:48,2.5,3.3,1425,210,1,client,finished,1,upfront,3397.0,445.0,,2861,finished,finished,0,-1072.0,2020-02-15,00:05:48,0,A,31.999999999999996,True
1496,1496,2020-02-15 23:19:13,20.65,13.2,22618,2150,1,driver,finished,3,upfront,13422.0,1206.0,,3176,finished,finished,0,-312.0,2020-02-15,23:19:13,23,D,-36.077481840193705,True
1821,1821,2020-02-19 16:13:00,5.14,3.8,3905,1821,1,client,finished,1,upfront,3934.0,1041.0,,3430,finished,finished,0,0.0,2020-02-19,16:13:00,16,C,-26.070038910505833,True
1466,1466,2020-02-15 19:51:46,6000.0,27500.0,0,0,0,client,finished,1,upfront,19933.0,2647.0,,3661,finished,finished,0,,2020-02-15,19:51:46,19,D,358.33333333333337,True
2035,2035,2020-02-21 15:45:21,7.0,6.7,7174,1312,1,client,finished,1,upfront,7293.0,1154.0,,3676,finished,finished,0,-195.0,2020-02-21,15:45:21,15,C,-4.285714285714283,False
2572,2572,2020-02-26 20:13:14,10.43,7.8,19384,1725,1,client,finished,1,upfront,14206.0,1226.0,,4361,finished,finished,0,,2020-02-26,20:13:14,20,D,-25.21572387344199,True
94,94,2020-02-02 17:57:45,4.13,5.0,4943,531,1,client,finished,1,upfront,6428.0,624.0,,1500,finished,finished,0,,2020-02-02,17:57:45,17,C,21.06537530266344,True
365,365,2020-02-05 15:27:34,2000.0,4000.0,742,236,1,client,finished,1,upfront,5068.0,954.0,,1769,finished,finished,0,,2020-02-05,15:27:34,15,C,100.0,True
605,605,2020-02-08 00:06:51,3.56,3.6,4027,459,1,client,finished,1,upfront,4089.0,452.0,,2079,finished,finished,0,-294.0,2020-02-08,00:06:51,0,A,1.1235955056179785,False
776,776,2020-02-09 10:32:50,6988.81,12000.0,4273,551,0,client,finished,1,upfront,8211.0,1097.0,,2229,finished,finished,0,,2020-02-09,10:32:50,10,B,71.70305102013074,True
943,943,2020-02-11 04:07:19,14673.24,8000.0,8982,2777,1,client,finished,1,upfront,5569.0,793.0,,2696,finished,finished,0,,2020-02-11,04:07:19,4,A,-45.47898078406678,True
1582,1582,2020-02-16 22:21:50,10.69,8.4,12335,1122,1,client,finished,1,upfront,11954.0,1049.0,,3136,finished,finished,0,-364.0,2020-02-16,22:21:50,22,D,-21.42188961646398,True
1252,1252,2020-02-14 13:24:44,5.67,6.1,7036,798,1,client,finished,1,upfront,7027.0,967.0,,3092,finished,finished,0,-20.0,2020-02-14,13:24:44,13,C,7.5837742504409125,False
1993,1993,2020-02-21 10:09:38,6.07,5.4,7615,867,0,client,finished,1,upfront,5585.0,934.0,,3626,finished,finished,0,,2020-02-21,10:09:38,10,B,-11.037891268533771,False
2094,2094,2020-02-22 01:02:44,3.58,2.7,3738,515,1,client,finished,1,upfront,2401.0,403.0,,3796,finished,finished,0,-312.0,2020-02-22,01:02:44,1,A,-24.581005586592177,True
3058,3058,2020-03-02 16:38:44,4.96,3.3,3742,606,1,client,finished,1,upfront,1742.0,222.0,,77,finished,finished,0,,2020-03-02,16:38:44,16,C,-33.46774193548387,True
2793,2793,2020-02-28 23:31:13,5.76,5.5,7377,778,1,client,finished,1,upfront,7079.0,737.0,,4663,finished,finished,0,-528.0,2020-02-28,23:31:13,23,D,-4.513888888888886,False
3814,3814,2020-03-10 18:59:10,5.05,4.0,7388,1048,1,client,finished,1,upfront,6027.0,714.0,,963,finished,finished,0,-910.0,2020-03-10,18:59:10,18,C,-20.79207920792079,True
3929,3929,2020-03-11 19:59:05,9.7,7.9,13808,1269,1,client,finished,1,upfront,10125.0,1001.0,,991,finished,finished,0,-292.0,2020-03-11,19:59:05,19,D,-18.556701030927826,False
15,15,2020-02-02 02:44:52,12820.26,11500.0,9927,1300,1,client,finished,1,upfront,8928.0,1009.0,,1375,finished,finished,0,,2020-02-02,02:44:52,2,A,-10.29823108111692,False
438,438,2020-02-06 15:20:12,6000.0,8000.0,2,27,1,client,finished,1,upfront,5230.0,909.0,,1962,finished,finished,0,,2020-02-06,15:20:12,15,C,33.33333333333333,True
785,785,2020-02-09 12:23:34,11097.48,12500.0,7049,1774,1,client,finished,1,upfront,9553.0,1434.0,,2212,finished,finished,1,,2020-02-09,12:23:34,12,B,12.638184524774998,False
840,840,2020-02-09 23:36:43,42098.2,22500.0,26236,3878,0,client,finished,1,upfront,16590.0,2008.0,,2281,finished,finished,0,,2020-02-09,23:36:43,23,D,-46.553534355388116,True
1024,1024,2020-02-11 23:42:59,11.57,7.3,13430,1294,1,client,finished,1,upfront,10922.0,819.0,,2547,finished,finished,0,-52.0,2020-02-11,23:42:59,23,D,-36.90579083837511,True
989,989,2020-02-11 16:21:42,2.5,2.7,2135,511,1,client,finished,1,upfront,2322.0,559.0,,2572,finished,finished,0,-34.0,2020-02-11,16:21:42,16,C,8.000000000000007,False
1212,1212,2020-02-14 03:27:12,9.69,9.2,13937,1255,1,client,finished,1,upfront,13773.0,1097.0,,2739,finished,finished,0,-2360.0,2020-02-14,03:27:12,3,A,-5.056759545923635,False
1393,1393,2020-02-15 02:37:02,8.91,7.0,11236,1395,1,client,finished,1,upfront,9975.0,834.0,,2877,finished,finished,0,,2020-02-15,02:37:02,2,A,-21.43658810325477,True
240,240,2020-02-04 11:06:32,14435.46,13000.0,9399,2441,1,client,finished,1,upfront,9032.0,1704.0,,1675,finished,finished,0,,2020-02-04,11:06:32,11,B,-9.943985158768749,False
1767,1767,2020-02-19 05:45:04,8.3,6.5,12286,1934,1,client,finished,1,upfront,10329.0,1266.0,,3375,finished,finished,0,-304.0,2020-02-19,05:45:04,5,A,-21.686746987951814,True
1826,1826,2020-02-19 16:50:51,3.21,3.3,3016,485,1,client,finished,1,upfront,3184.0,471.0,,3496,finished,finished,0,,2020-02-19,16:50:51,16,C,2.8037383177570048,False
774,774,2020-02-09 10:41:45,17318.93,18000.0,12029,1864,0,client,finished,1,upfront,12469.0,1898.0,,3207,finished,finished,0,,2020-02-09,10:41:45,10,B,3.93251777101703,False
2027,2027,2020-02-21 14:53:47,9.44,7.8,4964,1399,1,client,finished,1,upfront,4480.0,1027.0,,4408,finished,finished,0,-634.0,2020-02-21,14:53:47,14,C,-17.3728813559322,False
2773,2773,2020-02-28 20:18:35,4.1,4.1,5147,484,1,client,finished,1,upfront,5149.0,498.0,,4625,finished,finished,0,,2020-02-28,20:18:35,20,D,0.0,False
1978,1978,2020-02-21 08:16:56,5.53,4.4,7377,685,1,client,finished,1,upfront,5378.0,552.0,,4623,finished,finished,0,-1274.0,2020-02-21,08:16:56,8,B,-20.43399638336347,True
2673,2673,2020-02-28 03:14:01,2.0,2.0,1979,289,1,client,finished,1,upfront,1797.0,279.0,,4467,finished,finished,0,-440.0,2020-02-28,03:14:01,3,A,0.0,False
1542,1542,2020-02-16 12:11:45,12430.26,10500.0,8577,1750,1,client,finished,1,upfront,7634.0,1295.0,,131,finished,finished,0,,2020-02-16,12:11:45,12,B,-15.528717822475155,False
76,76,2020-02-02 14:43:07,6.37,5.3,7258,1041,1,client,finished,1,upfront,6383.0,740.0,,1427,finished,finished,0,-1234.0,2020-02-02,14:43:07,14,C,-16.79748822605966,False
54,54,2020-02-02 11:14:18,5.35,5.4,6590,743,1,client,finished,1,upfront,6170.0,828.0,,1405,finished,finished,0,,2020-02-02,11:14:18,11,B,0.9345794392523498,False
290,290,2020-02-04 18:51:02,3910.1,3000.0,6048,762,0,client,finished,1,upfront,4335.0,864.0,,1677,finished,finished,0,,2020-02-04,18:51:02,18,C,-23.275619549372138,True
287,287,2020-02-04 18:33:13,7330.87,6500.0,3942,1056,1,client,finished,1,upfront,3553.0,726.0,,1678,finished,finished,0,,2020-02-04,18:33:13,18,C,-11.33385259866837,False
311,311,2020-02-05 06:46:59,13.17,10.2,9856,2583,1,client,finished,1,upfront,9227.0,1627.0,,1717,finished,finished,0,-2.0,2020-02-05,06:46:59,6,A,-22.551252847380415,True
286,286,2020-02-04 18:20:49,2070.1,5500.0,2368,762,1,client,finished,1,upfront,8021.0,1536.0,,1674,finished,finished,0,,2020-02-04,18:20:49,18,C,165.68764793971306,True
243,243,2020-02-04 10:38:43,10305.48,11000.0,7051,1342,1,client,finished,1,upfront,7899.0,1323.0,,1728,finished,finished,0,,2020-02-04,10:38:43,10,B,6.739327037653757,False
579,579,2020-02-07 20:53:00,23721.62,19000.0,10571,1086,0,client,finished,1,upfront,7411.0,1061.0,,2006,finished,finished,0,,2020-02-07,20:53:00,20,D,-19.90428984192479,False
673,673,2020-02-08 14:31:01,14635.74,11500.0,10023,2246,1,client,finished,1,upfront,8045.0,1478.0,,2095,finished,finished,0,,2020-02-08,14:31:01,14,C,-21.42522345983189,True
609,609,2020-02-08 01:24:15,17.25,8.8,15865,2383,0,client,finished,1,upfront,8939.0,933.0,,2025,finished,finished,0,-132.0,2020-02-08,01:24:15,1,A,-48.985507246376805,True
724,724,2020-02-08 22:49:10,7.97,7.8,11421,988,1,client,finished,1,upfront,11371.0,905.0,,2143,finished,finished,0,-946.0,2020-02-08,22:49:10,22,D,-2.132998745294855,False
1167,1167,2020-02-13 15:20:28,7204.96,14000.0,4142,722,1,client,finished,1,upfront,9257.0,1496.0,,2703,finished,finished,0,,2020-02-13,15:20:28,15,C,94.3105860407275,True
952,952,2020-02-11 06:51:36,5.08,3.7,3983,603,1,client,finished,1,upfront,2817.0,378.0,,2416,finished,finished,0,,2020-02-11,06:51:36,6,A,-27.16535433070866,True
1560,1560,2020-02-16 17:27:23,12780.87,12000.0,8216,1786,1,client,finished,1,upfront,8163.0,1285.0,,3110,finished,finished,0,,2020-02-16,17:27:23,17,C,-6.1096779796680565,False
994,994,2020-02-11 17:29:11,5.1,6.5,8483,850,1,client,finished,1,upfront,10835.0,1194.0,,3228,finished,finished,0,-111.0,2020-02-11,17:29:11,17,C,27.450980392156872,True
1615,1615,2020-02-17 10:26:05,5.74,5.1,9024,1115,1,client,finished,1,upfront,8302.0,906.0,,3238,finished,finished,0,-246.0,2020-02-17,10:26:05,10,B,-11.149825783972135,False
1387,1387,2020-02-15 01:52:59,6.24,6.6,6899,630,1,client,finished,1,upfront,6991.0,738.0,,3014,finished,finished,0,,2020-02-15,01:52:59,1,A,5.769230769230759,False
41,41,2020-02-02 08:58:10,8.74,6.3,9146,1095,1,driver,finished,3,upfront,6673.0,697.0,,1453,finished,finished,0,-1.0,2020-02-02,08:58:10,8,B,-27.917620137299775,True
414,414,2020-02-06 07:15:52,4.67,4.1,5323,685,1,client,finished,1,upfront,3775.0,705.0,,1832,finished,finished,0,,2020-02-06,07:15:52,7,B,-12.205567451820135,False
830,830,2020-02-09 20:38:50,7.33,10.1,10328,910,1,client,finished,1,upfront,10956.0,1105.0,,2271,finished,finished,0,-22.0,2020-02-09,20:38:50,20,D,37.789904502046376,True
1042,1042,2020-02-12 06:29:07,11.88,8.0,16353,1727,1,client,finished,1,upfront,8280.0,1520.0,,2517,finished,finished,0,-1770.0,2020-02-12,06:29:07,6,A,-32.659932659932664,True
1090,1090,2020-02-12 16:58:44,5.57,4.6,6003,728,1,client,finished,1,upfront,4469.0,613.0,,2601,finished,finished,0,-1188.0,2020-02-12,16:58:44,16,C,-17.414721723518863,False
1502,1502,2020-02-15 23:36:59,5.92,6.1,8045,733,1,client,finished,1,upfront,7836.0,850.0,,3173,finished,finished,0,-324.0,2020-02-15,23:36:59,23,D,3.040540540540536,False
1784,1784,2020-02-19 08:57:24,6.36,5.2,9236,706,1,client,finished,1,upfront,6845.0,655.0,,3399,finished,finished,0,,2020-02-19,08:57:24,8,B,-18.238993710691826,False
2312,2312,2020-02-23 14:55:29,4.46,4.6,4954,663,1,client,finished,1,upfront,4848.0,755.0,,3974,finished,finished,0,,2020-02-23,14:55:29,14,C,3.1390134529147913,False
574,574,2020-02-07 20:47:17,90446.78,91500.0,28561,2046,1,client,finished,1,upfront,28670.0,2471.0,,4240,finished,finished,1,,2020-02-07,20:47:17,20,D,1.1644637874338934,False
2916,2916,2020-03-01 00:14:00,7.18,7.1,8982,816,1,client,finished,1,upfront,9144.0,742.0,,4759,finished,finished,0,,2020-03-01,00:14:00,0,A,-1.1142061281337057,False
2868,2868,2020-02-29 15:35:16,4.61,5.0,4909,423,1,client,finished,1,upfront,4897.0,548.0,,4667,finished,finished,0,-1026.0,2020-02-29,15:35:16,15,C,8.459869848156174,False
3468,3468,2020-03-07 07:01:46,12.47,13.4,8728,875,1,client,finished,1,upfront,9624.0,924.0,,467,finished,finished,0,-14.0,2020-03-07,07:01:46,7,B,7.457898957497992,False
3355,3355,2020-03-06 12:10:09,6.23,5.2,9274,1352,1,client,finished,1,upfront,7820.0,1018.0,,371,finished,finished,0,-66.0,2020-03-06,12:10:09,12,B,-16.532905296950243,False
3501,3501,2020-03-07 15:42:25,5.64,6.2,7772,660,1,client,finished,1,upfront,8323.0,782.0,,508,finished,finished,0,,2020-03-07,15:42:25,15,C,9.929078014184405,False
38,38,2020-02-02 08:35:20,6000.0,14000.0,1529,942,1,client,finished,1,upfront,10445.0,1632.0,,1387,finished,finished,0,,2020-02-02,08:35:20,8,B,133.33333333333331,True
401,401,2020-02-06 06:17:14,22650.14,20500.0,7577,1344,0,client,finished,1,upfront,6670.0,1263.0,,1813,finished,finished,1,,2020-02-06,06:17:14,6,A,-9.492833156881147,False
63,63,2020-02-02 14:25:38,149723.2,23000.0,53256,1111,0,client,finished,1,upfront,12712.0,1843.0,,1487,finished,finished,0,,2020-02-02,14:25:38,14,C,-84.63831924511365,True
1108,1108,2020-02-12 21:27:39,9.2,5.1,9800,1756,1,client,finished,1,upfront,6398.0,676.0,,2625,finished,finished,0,-10.0,2020-02-12,21:27:39,21,D,-44.565217391304344,True
907,907,2020-02-10 15:28:03,7.49,5.9,3862,826,1,client,finished,1,upfront,2945.0,589.0,,2372,finished,finished,0,-190.0,2020-02-10,15:28:03,15,C,-21.228304405874496,True
1439,1439,2020-02-15 11:14:57,8.59,5.8,6864,1018,1,client,finished,1,upfront,4651.0,589.0,,2942,finished,finished,0,-254.0,2020-02-15,11:14:57,11,B,-32.47962747380676,True
1020,1020,2020-02-11 22:00:53,5.38,5.6,6410,790,1,client,finished,1,upfront,6514.0,853.0,,2564,finished,finished,0,,2020-02-11,22:00:53,22,D,4.0892193308550135,False
1637,1637,2020-02-17 15:00:48,26394.0,21000.0,17131,4356,0,client,finished,1,upfront,15676.0,2558.0,,3213,finished,finished,0,,2020-02-17,15:00:48,15,C,-20.436462832461924,True
620,620,2020-02-08 03:12:25,31.19,31.0,36185,2282,1,client,finished,2,upfront,36517.0,2146.0,,3507,finished,finished,0,-986.0,2020-02-08,03:12:25,3,A,-0.6091696056428384,False
449,449,2020-02-06 17:28:10,5939.43,5500.0,8636,1304,0,client,finished,1,upfront,7399.0,1595.0,,1923,finished,finished,0,,2020-02-06,17:28:10,17,C,-7.398521406936361,False
3578,3578,2020-03-08 03:10:13,4.82,4.5,3600,388,1,client,finished,1,upfront,3443.0,324.0,,613,finished,finished,0,-1861.0,2020-03-08,03:10:13,3,A,-6.639004149377599,False
4123,4123,2020-03-13 15:52:01,2.5,5.5,2148,250,1,client,finished,1,upfront,5215.0,1022.0,,1205,finished,finished,0,-2065.0,2020-03-13,15:52:01,15,C,120.0,True
2880,2880,2020-02-29 17:32:28,4.16,2.2,4879,823,1,client,finished,1,upfront,2391.0,319.0,,4684,finished,finished,0,-188.0,2020-02-29,17:32:28,17,C,-47.11538461538461,True
